NumberOfMeshes: 1
MeshName: pCubeShape1
NumberOfVertices: 150
Tangent: -0.595307 -0.0036727 0.80349
UV1: 0.125 0.1875 
UV2: 0.25 0.25 
UV3: 0.125 0.25
MaterialIndex: 3

VertexIndicies: 63 66 67
Normal: -0.967044 0.254553 0.00526254
Tangent: 0.0054236 -6.90784e-005 0.999985
UV1: 0.25 0.1875 
UV2: 0.375 0.1875 
UV3: 0.25 0.25
MaterialIndex: 3

VertexIndicies: 67 66 69
Normal: -0.996569 0.082458 0.00707254
Tangent: 0.0070652 -0.000380502 0.999975
UV1: 0.25 0.25 
UV2: 0.375 0.1875 
UV3: 0.375 0.25
MaterialIndex: 3

VertexIndicies: 137 136 139
Normal: 7.12066e-007 -0.999982 0.00600919
Tangent: 0.51312 -0.00515732 -0.858301
UV1: 0.75 0.125 
UV2: 0.875 0.125 
UV3: 0.75 0.125
MaterialIndex: 3

VertexIndicies: 139 136 138
Normal: 6.45338e-007 -0.999982 0.00600923
Tangent: -0.942612 0.00200581 0.333884
UV1: 0.75 0.125 
UV2: 0.875 0.125 
UV3: 0.875 0.125
MaterialIndex: 3

VertexIndicies: 31 54 35
Normal: 0.372834 -0.092438 -0.923282
Tangent: 0.692947 0.689487 0.21079
UV1: 0.875 0.1875 
UV2: 0.875 0.1875 
UV3: 0.875 0.125
MaterialIndex: 3

VertexIndicies: 35 54 52
Normal: 0.180945 -0.195696 -0.963827
Tangent: 0.7216 0.692291 -0.00509287
UV1: 0.875 0.125 
UV2: 0.875 0.1875 
UV3: 0.875 0.125
MaterialIndex: 3

VertexIndicies: 137 139 140
Normal: 7.12066e-007 -0.999982 0.00600919
Tangent: 0.51312 -0.00515732 -0.858301
UV1: 0.75 0.125 
UV2: 0.75 0.125 
UV3: 0.625 0.125
MaterialIndex: 3

VertexIndicies: 140 139 141
Normal: 5.58087e-007 -0.882751 0.469841
Tangent: 0.713719 -0.329092 -0.618308
UV1: 0.625 0.125 
UV2: 0.75 0.125 
UV3: 0.625 0.125
MaterialIndex: 3

VertexIndicies: 15 11 57
Normal: 0.31445 -0.339779 0.886381
Tangent: 0.931 -0.0719448 -0.357858
UV1: 0.625 0.1875 
UV2: 0.625 0.125 
UV3: 0.625 0.1875
MaterialIndex: 3

VertexIndicies: 57 11 56
Normal: -0.139743 -0.190309 0.971727
Tangent: -0.989785 -0.00115612 -0.142566
UV1: 0.625 0.1875 
UV2: 0.625 0.125 
UV3: 0.625 0.125
MaterialIndex: 3

VertexIndicies: 27 58 31
Normal: 0.260817 0.273531 -0.925827
Tangent: 0.913723 -0.379474 0.145293
UV1: 0.875 0.25 
UV2: 0.875 0.25 
UV3: 0.875 0.1875
MaterialIndex: 3

VertexIndicies: 31 58 54
Normal: 0.372834 -0.092438 -0.923282
Tangent: 0.692947 0.689487 0.21079
UV1: 0.875 0.1875 
UV2: 0.875 0.25 
UV3: 0.875 0.1875
MaterialIndex: 3

VertexIndicies: 23 59 27
Normal: 0.200915 0.979181 0.0289315
Tangent: -0.967093 0.193556 0.165125
UV1: 0.75 0.25 
UV2: 0.75 0.25 
UV3: 0.875 0.25
MaterialIndex: 3

VertexIndicies: 27 59 58
Normal: 0.364941 0.321877 -0.873621
Tangent: 0.92328 -0.00429392 0.384104
UV1: 0.875 0.25 
UV2: 0.75 0.25 
UV3: 0.875 0.25
MaterialIndex: 3

VertexIndicies: 23 19 59
Normal: 0.200915 0.979181 0.0289315
Tangent: -0.967093 0.193556 0.165125
UV1: 0.75 0.25 
UV2: 0.625 0.25 
UV3: 0.75 0.25
MaterialIndex: 3

VertexIndicies: 59 19 60
Normal: 0.342674 -0.939442 -0.00489585
Tangent: -0.874629 -0.317122 -0.366686
UV1: 0.75 0.25 
UV2: 0.625 0.25 
UV3: 0.625 0.25
MaterialIndex: 3

VertexIndicies: 19 15 60
Normal: 0.359574 -0.109621 0.926655
Tangent: 0.834364 -0.406857 -0.371893
UV1: 0.625 0.25 
UV2: 0.625 0.1875 
UV3: 0.625 0.25
MaterialIndex: 3

VertexIndicies: 60 15 57
Normal: 0.326565 -0.306696 0.894032
Tangent: -0.940789 -0.196488 0.27624
UV1: 0.625 0.25 
UV2: 0.625 0.1875 
UV3: 0.625 0.1875
MaterialIndex: 3

VertexIndicies: 131 132 130
Normal: 0 -0.999984 0.00571781
Tangent: -0.521169 0.00487998 0.853439
UV1: 0.25 0.125 
UV2: 0.25 0.125 
UV3: 0.125 0.125
MaterialIndex: 3

VertexIndicies: 130 132 133
Normal: 0 -0.903079 -0.429474
Tangent: -0.710858 -0.302064 0.635168
UV1: 0.125 0.125 
UV2: 0.25 0.125 
UV3: 0.125 0.125
MaterialIndex: 3

VertexIndicies: 28 32 64
Normal: -0.460198 -0.0111213 -0.887746
Tangent: -0.880723 -0.120425 0.458066
UV1: 0.125 0.1875 
UV2: 0.125 0.125 
UV3: 0.125 0.1875
MaterialIndex: 3

VertexIndicies: 64 32 61
Normal: -0.426467 0.122536 -0.896164
Tangent: 0.903054 0.00162365 -0.429524
UV1: 0.125 0.1875 
UV2: 0.125 0.125 
UV3: 0.125 0.125
MaterialIndex: 3

VertexIndicies: 131 134 132
Normal: 0 -0.999984 0.00571781
Tangent: -0.521169 0.00487998 0.853439
UV1: 0.25 0.125 
UV2: 0.375 0.125 
UV3: 0.25 0.125
MaterialIndex: 3

VertexIndicies: 132 134 135
Normal: 1.63923e-008 -0.999984 0.00571784
Tangent: 0.939282 -0.00196207 -0.343142
UV1: 0.25 0.125 
UV2: 0.375 0.125 
UV3: 0.375 0.125
MaterialIndex: 3

VertexIndicies: 12 66 8
Normal: -0.338792 -0.332613 0.880107
Tangent: 0.475805 0.746427 0.46525
UV1: 0.375 0.1875 
UV2: 0.375 0.1875 
UV3: 0.375 0.125
MaterialIndex: 3

VertexIndicies: 8 66 65
Normal: -0.0899167 -0.178667 0.979792
Tangent: 0.152645 0.969682 0.190832
UV1: 0.375 0.125 
UV2: 0.375 0.1875 
UV3: 0.375 0.125
MaterialIndex: 3

VertexIndicies: 20 24 67
Normal: -0.195976 0.980154 0.0298709
Tangent: 0.970119 0.198233 -0.139905
UV1: 0.25 0.25 
UV2: 0.125 0.25 
UV3: 0.25 0.25
MaterialIndex: 3

VertexIndicies: 67 24 68
Normal: -0.298032 -0.954546 -0.00438473
Tangent: 0.903648 -0.283615 0.320908
UV1: 0.25 0.25 
UV2: 0.125 0.25 
UV3: 0.125 0.25
MaterialIndex: 3

VertexIndicies: 24 28 68
Normal: -0.286333 0.278402 -0.916791
Tangent: -0.0542693 -0.960031 -0.274583
UV1: 0.125 0.25 
UV2: 0.125 0.1875 
UV3: 0.125 0.25
MaterialIndex: 3

VertexIndicies: 68 28 64
Normal: -0.758336 0.330055 -0.562129
Tangent: 0.536322 -0.174248 -0.825831
UV1: 0.125 0.25 
UV2: 0.125 0.1875 
UV3: 0.125 0.1875
MaterialIndex: 3

VertexIndicies: 16 69 12
Normal: -0.423336 -0.0775484 0.902648
Tangent: 0.833591 -0.423573 0.354559
UV1: 0.375 0.25 
UV2: 0.375 0.25 
UV3: 0.375 0.1875
MaterialIndex: 3

VertexIndicies: 12 69 66
Normal: -0.338792 -0.332613 0.880107
Tangent: 0.475805 0.746427 0.46525
UV1: 0.375 0.1875 
UV2: 0.375 0.25 
UV3: 0.375 0.1875
MaterialIndex: 3

VertexIndicies: 20 67 16
Normal: -0.195976 0.980154 0.0298709
Tangent: 0.970119 0.198233 -0.139905
UV1: 0.25 0.25 
UV2: 0.25 0.25 
UV3: 0.375 0.25
MaterialIndex: 3

VertexIndicies: 16 67 69
Normal: -0.314109 -0.465102 0.827657
Tangent: -0.730431 -0.438502 -0.523627
UV1: 0.375 0.25 
UV2: 0.25 0.25 
UV3: 0.375 0.25
MaterialIndex: 3

VertexIndicies: 42 43 70
Normal: -0.0166727 -0.251881 -0.967615
Tangent: 0.996494 -0.0835428 0.00457685
UV1: 0.541667 0.75 
UV2: 0.625 0.75 
UV3: 0.541667 0.75
MaterialIndex: 2

VertexIndicies: 70 43 71
Normal: -0.00654955 -0.0177824 -0.99982
Tangent: 0.52722 0.849526 -0.018563
UV1: 0.541667 0.75 
UV2: 0.625 0.75 
UV3: 0.625 0.75
MaterialIndex: 2

VertexIndicies: 43 47 71
Normal: 0.950482 0.198333 -0.239266
Tangent: 0.248943 -0.0250054 0.968195
UV1: 0.625 0.75 
UV2: 0.625 0.875 
UV3: 0.625 0.75
MaterialIndex: 2

VertexIndicies: 71 47 72
Normal: 0.974128 0.0360159 -0.22311
Tangent: 0.150776 0.631828 0.760302
UV1: 0.625 0.75 
UV2: 0.625 0.875 
UV3: 0.625 0.875
MaterialIndex: 2

VertexIndicies: 42 70 46
Normal: -0.990333 -0.132613 -0.0406604
Tangent: 0.127469 -0.985703 0.110191
UV1: 0.541667 0.75 
UV2: 0.541667 0.75 
UV3: 0.541667 0.875
MaterialIndex: 2

VertexIndicies: 46 70 73
Normal: -0.990603 -0.136762 0.0011739
Tangent: 0.113986 -0.830317 -0.54551
UV1: 0.541667 0.875 
UV2: 0.541667 0.75 
UV3: 0.541667 0.875
MaterialIndex: 2

VertexIndicies: 47 3 72
Normal: 0.979992 0.194872 0.0404973
Tangent: 0.161173 -0.896352 0.413008
UV1: 0.625 0.875 
UV2: 0.625 1 
UV3: 0.625 0.875
MaterialIndex: 2

VertexIndicies: 72 3 74
Normal: 0.9859 0.0591656 0.156527
Tangent: 0.122328 0.383442 -0.915428
UV1: 0.625 0.875 
UV2: 0.625 1 
UV3: 0.625 1
MaterialIndex: 2

VertexIndicies: 2 75 3
Normal: 0.051091 -0.0703599 0.996212
Tangent: 0.0881427 -0.993305 -0.0746749
UV1: 0.541667 1 
UV2: 0.541667 1 
UV3: 0.625 1
MaterialIndex: 2

VertexIndicies: 3 75 74
Normal: 0.129209 0.0161371 0.991486
Tangent: -0.827817 -0.548703 0.116811
UV1: 0.625 1 
UV2: 0.541667 1 
UV3: 0.625 1
MaterialIndex: 2

VertexIndicies: 46 73 2
Normal: -0.990603 -0.136762 0.0011739
Tangent: 0.113986 -0.830317 -0.54551
UV1: 0.541667 0.875 
UV2: 0.541667 0.875 
UV3: 0.541667 1
MaterialIndex: 2

VertexIndicies: 2 73 75
Normal: -0.991871 -0.115144 -0.0541729
Tangent: 0.121065 -0.722763 -0.680409
UV1: 0.541667 1 
UV2: 0.541667 0.875 
UV3: 0.541667 1
MaterialIndex: 2

VertexIndicies: 41 77 40
Normal: 0.0222713 -0.233648 -0.972066
Tangent: 0.913559 -0.390192 0.114718
UV1: 0.458333 0.75 
UV2: 0.458333 0.75 
UV3: 0.375 0.75
MaterialIndex: 2

VertexIndicies: 40 77 76
Normal: -0.0264289 -0.124564 -0.991859
Tangent: 0.984347 -0.176192 -0.00410133
UV1: 0.375 0.75 
UV2: 0.458333 0.75 
UV3: 0.375 0.75
MaterialIndex: 2

VertexIndicies: 41 45 77
Normal: 0.991747 -0.122576 -0.0375829
Tangent: 2.73158e-008 -0.293139 0.95607
UV1: 0.458333 0.75 
UV2: 0.458333 0.875 
UV3: 0.458333 0.75
MaterialIndex: 2

VertexIndicies: 77 45 78
Normal: 0.991922 -0.125448 -0.0187948
Tangent: 0.125807 0.991866 0.019332
UV1: 0.458333 0.75 
UV2: 0.458333 0.875 
UV3: 0.458333 0.875
MaterialIndex: 2

VertexIndicies: 40 76 44
Normal: -0.959083 0.18518 -0.214168
Tangent: -0.209106 -0.97328 0.0948714
UV1: 0.375 0.75 
UV2: 0.375 0.75 
UV3: 0.375 0.875
MaterialIndex: 2

VertexIndicies: 44 76 79
Normal: -0.983259 0.178382 0.0371802
Tangent: -0.172327 -0.844026 -0.507861
UV1: 0.375 0.875 
UV2: 0.375 0.75 
UV3: 0.375 0.875
MaterialIndex: 2

VertexIndicies: 45 1 78
Normal: 0.991978 -0.126405 0.00108685
Tangent: -0.114559 -0.895313 0.430454
UV1: 0.458333 0.875 
UV2: 0.458333 1 
UV3: 0.458333 0.875
MaterialIndex: 2

VertexIndicies: 78 1 80
Normal: 0.992949 -0.113749 -0.0333606
Tangent: 0.0941036 0.927537 -0.36169
UV1: 0.458333 0.875 
UV2: 0.458333 1 
UV3: 0.458333 1
MaterialIndex: 2

VertexIndicies: 1 0 80
Normal: -0.0681005 -0.0677177 0.995378
Tangent: -0.982393 -0.169422 -0.0787383
UV1: 0.458333 1 
UV2: 0.375 1 
UV3: 0.458333 1
MaterialIndex: 2

VertexIndicies: 80 0 81
Normal: -0.0574443 0.0233458 0.998076
Tangent: -0.0798317 0.996418 -0.0279017
UV1: 0.458333 1 
UV2: 0.375 1 
UV3: 0.375 1
MaterialIndex: 2

VertexIndicies: 44 79 0
Normal: -0.983259 0.178382 0.0371802
Tangent: -0.172327 -0.844026 -0.507861
UV1: 0.375 0.875 
UV2: 0.375 0.875 
UV3: 0.375 1
MaterialIndex: 2

VertexIndicies: 0 79 81
Normal: -0.961482 0.141362 0.235733
Tangent: -0.271108 -0.629108 -0.728508
UV1: 0.375 1 
UV2: 0.375 0.875 
UV3: 0.375 1
MaterialIndex: 2

VertexIndicies: 82 76 83
Normal: 0 0 0
Tangent: 0 0 0
UV1: 0.375 0.75 
UV2: 0.375 0.75 
UV3: 0.458333 0.75
MaterialIndex: 2

VertexIndicies: 76 77 83
Normal: 0 0 0
Tangent: 1 0 0
UV1: 0.375 0.75 
UV2: 0.458333 0.75 
UV3: 0.458333 0.75
MaterialIndex: 2

VertexIndicies: 83 77 84
Normal: 0 0 0
Tangent: 0 0 0
UV1: 0.458333 0.75 
UV2: 0.458333 0.75 
UV3: 0.458333 0.875
MaterialIndex: 2

VertexIndicies: 77 78 84
Normal: 0 0 0
Tangent: 0 0 1
UV1: 0.458333 0.75 
UV2: 0.458333 0.875 
UV3: 0.458333 0.875
MaterialIndex: 2

VertexIndicies: 85 79 82
Normal: 0 0 0
Tangent: 0 0 0
UV1: 0.375 0.875 
UV2: 0.375 0.875 
UV3: 0.375 0.75
MaterialIndex: 2

VertexIndicies: 79 76 82
Normal: 0 0 0
Tangent: 0 0 -1
UV1: 0.375 0.875 
UV2: 0.375 0.75 
UV3: 0.375 0.75
MaterialIndex: 2

VertexIndicies: 84 78 86
Normal: 0 0 0
Tangent: 0 0 0
UV1: 0.458333 0.875 
UV2: 0.458333 0.875 
UV3: 0.458333 1
MaterialIndex: 2

VertexIndicies: 78 80 86
Normal: 0 0 0
Tangent: 0 -0.859278 0.511508
UV1: 0.458333 0.875 
UV2: 0.458333 1 
UV3: 0.458333 1
MaterialIndex: 2

VertexIndicies: 86 80 87
Normal: 0 0 0
Tangent: 0 0 0
UV1: 0.458333 1 
UV2: 0.458333 1 
UV3: 0.375 1
MaterialIndex: 2

VertexIndicies: 80 81 87
Normal: 0 0 0
Tangent: -1 0 0
UV1: 0.458333 1 
UV2: 0.375 1 
UV3: 0.375 1
MaterialIndex: 2

VertexIndicies: 87 81 85
Normal: 0 0 0
Tangent: 0 0 0
UV1: 0.375 1 
UV2: 0.375 1 
UV3: 0.375 0.875
MaterialIndex: 2

VertexIndicies: 81 79 85
Normal: 0 0 0
Tangent: 0 0.859278 -0.511508
UV1: 0.375 1 
UV2: 0.375 0.875 
UV3: 0.375 0.875
MaterialIndex: 2

VertexIndicies: 83 89 82
Normal: 0 0.181005 -0.983482
Tangent: -0.218258 -0.959771 -0.176642
UV1: 0.458333 0.75 
UV2: 0.458333 0.75 
UV3: 0.375 0.75
MaterialIndex: 2

VertexIndicies: 82 89 88
Normal: 0 0.181005 -0.983482
Tangent: 0.840808 -0.532391 -0.0979842
UV1: 0.375 0.75 
UV2: 0.458333 0.75 
UV3: 0.375 0.75
MaterialIndex: 2

VertexIndicies: 84 90 83
Normal: 1 1.12817e-007 5.99864e-008
Tangent: 9.28635e-008 -0.964178 0.265256
UV1: 0.458333 0.875 
UV2: 0.458333 0.875 
UV3: 0.458333 0.75
MaterialIndex: 2

VertexIndicies: 83 90 89
Normal: 0.967224 -0.0568493 -0.24748
Tangent: 0.157447 -0.630377 0.760155
UV1: 0.458333 0.75 
UV2: 0.458333 0.875 
UV3: 0.458333 0.75
MaterialIndex: 2

VertexIndicies: 85 82 91
Normal: -0.986939 0.123902 0.102956
Tangent: -0.160314 -0.692531 -0.703349
UV1: 0.375 0.875 
UV2: 0.375 0.75 
UV3: 0.375 0.875
MaterialIndex: 2

VertexIndicies: 91 82 88
Normal: -0.984398 0.152062 -0.0885318
Tangent: 0.0886367 0.863188 0.497041
UV1: 0.375 0.875 
UV2: 0.375 0.75 
UV3: 0.375 0.75
MaterialIndex: 2

VertexIndicies: 84 86 90
Normal: 1 1.12817e-007 5.99864e-008
Tangent: 9.28635e-008 -0.964178 0.265256
UV1: 0.458333 0.875 
UV2: 0.458333 1 
UV3: 0.458333 0.875
MaterialIndex: 2

VertexIndicies: 90 86 92
Normal: 0.992045 -0.0281828 -0.122687
Tangent: 0.00621514 0.984393 -0.175872
UV1: 0.458333 0.875 
UV2: 0.458333 1 
UV3: 0.458333 1
MaterialIndex: 2

VertexIndicies: 143 142 145
Normal: 0 -0.788308 0.615281
Tangent: -1 0 0
UV1: 0.458333 1 
UV2: 0.375 1 
UV3: 0.458333 1
MaterialIndex: 2

VertexIndicies: 145 142 144
Normal: 2.83814e-007 -0.788308 0.615281
Tangent: -0.592405 0.495695 0.635093
UV1: 0.458333 1 
UV2: 0.375 1 
UV3: 0.375 1
MaterialIndex: 2

VertexIndicies: 85 91 87
Normal: -0.986939 0.123902 0.102956
Tangent: -0.160314 -0.692531 -0.703349
UV1: 0.375 0.875 
UV2: 0.375 0.875 
UV3: 0.375 1
MaterialIndex: 2

VertexIndicies: 87 91 93
Normal: -0.930701 0.302194 0.206094
Tangent: -0.356553 -0.875272 -0.326754
UV1: 0.375 1 
UV2: 0.375 0.875 
UV3: 0.375 1
MaterialIndex: 2

VertexIndicies: 70 71 94
Normal: -0.00654955 -0.0177824 -0.99982
Tangent: 0.52722 0.849526 -0.018563
UV1: 0.541667 0.75 
UV2: 0.625 0.75 
UV3: 0.541667 0.75
MaterialIndex: 2

VertexIndicies: 94 71 95
Normal: 0 0.181005 -0.983482
Tangent: 0.108834 0.97764 0.17993
UV1: 0.541667 0.75 
UV2: 0.625 0.75 
UV3: 0.625 0.75
MaterialIndex: 2

VertexIndicies: 72 96 71
Normal: 0.9859 0.0591656 0.156527
Tangent: 0.122328 0.383442 -0.915428
UV1: 0.625 0.875 
UV2: 0.625 0.875 
UV3: 0.625 0.75
MaterialIndex: 2

VertexIndicies: 71 96 95
Normal: 0.974128 0.0360159 -0.22311
Tangent: 0.150776 0.631828 0.760302
UV1: 0.625 0.75 
UV2: 0.625 0.875 
UV3: 0.625 0.75
MaterialIndex: 2

VertexIndicies: 73 70 97
Normal: -0.997031 -0.0738925 -0.0216505
Tangent: -0.0111618 0.416906 -0.908881
UV1: 0.541667 0.875 
UV2: 0.541667 0.75 
UV3: 0.541667 0.875
MaterialIndex: 2

VertexIndicies: 97 70 94
Normal: -0.992409 -0.0275332 -0.119859
Tangent: -0.0842941 0.861949 0.499938
UV1: 0.541667 0.875 
UV2: 0.541667 0.75 
UV3: 0.541667 0.75
MaterialIndex: 2

VertexIndicies: 72 74 96
Normal: 0.9859 0.0591656 0.156527
Tangent: 0.122328 0.383442 -0.915428
UV1: 0.625 0.875 
UV2: 0.625 1 
UV3: 0.625 0.875
MaterialIndex: 2

VertexIndicies: 96 74 98
Normal: 0.998619 0.0498861 -0.0164753
Tangent: -0.0519911 0.983464 -0.17348
UV1: 0.625 0.875 
UV2: 0.625 1 
UV3: 0.625 1
MaterialIndex: 2

VertexIndicies: 146 148 147
Normal: 0 -0.788309 0.61528
Tangent: -0.196068 -0.603337 -0.773008
UV1: 0.541667 1 
UV2: 0.541667 1 
UV3: 0.625 1
MaterialIndex: 2

VertexIndicies: 147 148 149
Normal: 0 -0.788309 0.61528
Tangent: -0.964115 -0.163347 -0.209283
UV1: 0.625 1 
UV2: 0.541667 1 
UV3: 0.625 1
MaterialIndex: 2

VertexIndicies: 73 97 75
Normal: -0.997031 -0.0738925 -0.0216505
Tangent: -0.0111618 0.416906 -0.908881
UV1: 0.541667 0.875 
UV2: 0.541667 0.875 
UV3: 0.541667 1
MaterialIndex: 2

VertexIndicies: 75 97 99
Normal: -0.99991 0.012578 -0.00459401
Tangent: -0.00466452 -0.648755 -0.760983
UV1: 0.541667 1 
UV2: 0.541667 0.875 
UV3: 0.541667 1
MaterialIndex: 2

VertexIndicies: 18 101 17
Normal: -0.106593 0.517232 0.849181
Tangent: 0.947593 0.311534 -0.070807
UV1: 0.541667 0.25 
UV2: 0.541667 0.25 
UV3: 0.458333 0.25
MaterialIndex: -1

VertexIndicies: 17 101 100
Normal: 0.0649994 0.438601 0.896328
Tangent: 0.988709 0.0932233 -0.117316
UV1: 0.458333 0.25 
UV2: 0.541667 0.25 
UV3: 0.458333 0.25
MaterialIndex: -1

VertexIndicies: 18 22 101
Normal: 0.990966 -0.13411 0
Tangent: 0 0 -1
UV1: 0.541667 0.25 
UV2: 0.541667 0.375 
UV3: 0.541667 0.25
MaterialIndex: -1

VertexIndicies: 101 22 102
Normal: 0.966992 -0.224271 0.120946
Tangent: -0.143911 -0.872409 -0.467111
UV1: 0.541667 0.25 
UV2: 0.541667 0.375 
UV3: 0.541667 0.375
MaterialIndex: -1

VertexIndicies: 17 100 21
Normal: -0.986606 -0.16312 0
Tangent: -0.155329 0.939482 0.305362
UV1: 0.458333 0.25 
UV2: 0.458333 0.25 
UV3: 0.458333 0.375
MaterialIndex: -1

VertexIndicies: 21 100 103
Normal: -0.969225 -0.24617 0.00198922
Tangent: -0.22925 0.905491 0.357115
UV1: 0.458333 0.375 
UV2: 0.458333 0.25 
UV3: 0.458333 0.375
MaterialIndex: -1

VertexIndicies: 26 104 22
Normal: 0.990966 -0.13411 0
Tangent: 0.132616 0.979924 -0.148866
UV1: 0.541667 0.5 
UV2: 0.541667 0.5 
UV3: 0.541667 0.375
MaterialIndex: -1

VertexIndicies: 22 104 102
Normal: 0.97413 -0.225978 0.00215912
Tangent: 0.211009 0.9061 -0.366685
UV1: 0.541667 0.375 
UV2: 0.541667 0.5 
UV3: 0.541667 0.375
MaterialIndex: -1

VertexIndicies: 26 25 104
Normal: -0.0676876 0.384644 -0.92058
Tangent: 0.995946 -0.0287433 -0.0852388
UV1: 0.541667 0.5 
UV2: 0.458333 0.5 
UV3: 0.541667 0.5
MaterialIndex: -1

VertexIndicies: 104 25 105
Normal: 0 -0.150192 -0.988657
Tangent: -0.524073 -0.842013 0.127915
UV1: 0.541667 0.5 
UV2: 0.458333 0.5 
UV3: 0.458333 0.5
MaterialIndex: -1

VertexIndicies: 25 21 105
Normal: -0.986606 -0.16312 0
Tangent: 0 0 1
UV1: 0.458333 0.5 
UV2: 0.458333 0.375 
UV3: 0.458333 0.5
MaterialIndex: -1

VertexIndicies: 105 21 103
Normal: -0.963702 -0.244807 -0.106526
Tangent: 0.183538 -0.897251 0.401566
UV1: 0.458333 0.5 
UV2: 0.458333 0.375 
UV3: 0.458333 0.375
MaterialIndex: -1

VertexIndicies: 32 51 106
Normal: 0.500992 -0.865452 0
Tangent: 0 0 1
UV1: 0.125 0.125 
UV2: 0.25 0.125 
UV3: 0.125 0.125
MaterialIndex: 3

VertexIndicies: 106 51 107
Normal: 0.500992 -0.865452 0
Tangent: 0.865368 0.500943 0.0139113
UV1: 0.125 0.125 
UV2: 0.25 0.125 
UV3: 0.25 0.125
MaterialIndex: 3

VertexIndicies: 61 109 62
Normal: -0.631071 0.722825 -0.281555
Tangent: -0.772995 -0.616391 0.150139
UV1: 0.125 0.125 
UV2: 0.125 0.125 
UV3: 0.25 0.125
MaterialIndex: 3

VertexIndicies: 62 109 108
Normal: -0.711004 0.703186 0.00187336
Tangent: -0.656676 -0.66302 -0.359418
UV1: 0.25 0.125 
UV2: 0.125 0.125 
UV3: 0.25 0.125
MaterialIndex: 3

VertexIndicies: 32 106 61
Normal: -0.147928 -0.231934 -0.961418
Tangent: -0.988799 0.0542022 0.139065
UV1: 0.125 0.125 
UV2: 0.125 0.125 
UV3: 0.125 0.125
MaterialIndex: 3

VertexIndicies: 61 106 109
Normal: -0.108656 -0.13888 -0.98433
Tangent: 0.992681 -0.0676642 -0.100031
UV1: 0.125 0.125 
UV2: 0.125 0.125 
UV3: 0.125 0.125
MaterialIndex: 3

VertexIndicies: 51 8 107
Normal: 0.500992 -0.865452 0
Tangent: -0.815445 -0.472043 0.335
UV1: 0.25 0.125 
UV2: 0.375 0.125 
UV3: 0.25 0.125
MaterialIndex: 3

VertexIndicies: 107 8 110
Normal: 0.500992 -0.865452 0
Tangent: 0.799297 0.462696 -0.383455
UV1: 0.25 0.125 
UV2: 0.375 0.125 
UV3: 0.375 0.125
MaterialIndex: 3

VertexIndicies: 8 65 110
Normal: -0.0899167 -0.178667 0.979792
Tangent: 0.152645 0.969682 0.190832
UV1: 0.375 0.125 
UV2: 0.375 0.125 
UV3: 0.375 0.125
MaterialIndex: 3

VertexIndicies: 110 65 111
Normal: 0.0801573 -0.130532 0.988198
Tangent: -0.275634 0.949829 0.147822
UV1: 0.375 0.125 
UV2: 0.375 0.125 
UV3: 0.375 0.125
MaterialIndex: 3

VertexIndicies: 65 62 111
Normal: -0.629772 0.721068 0.288874
Tangent: -0.416927 5.36144e-008 -0.90894
UV1: 0.375 0.125 
UV2: 0.25 0.125 
UV3: 0.375 0.125
MaterialIndex: 3

VertexIndicies: 111 62 108
Normal: -0.703407 0.695553 0.146368
Tangent: 0.681419 0.718473 -0.13952
UV1: 0.375 0.125 
UV2: 0.25 0.125 
UV3: 0.25 0.125
MaterialIndex: 3

VertexIndicies: 35 112 49
Normal: -0.526203 -0.850359 0
Tangent: 0.813236 -0.503231 0.292242
UV1: 0.875 0.125 
UV2: 0.875 0.125 
UV3: 0.75 0.125
MaterialIndex: 3

VertexIndicies: 49 112 113
Normal: -0.526203 -0.850359 0
Tangent: 0.703934 -0.435595 -0.561011
UV1: 0.75 0.125 
UV2: 0.875 0.125 
UV3: 0.75 0.125
MaterialIndex: 3

VertexIndicies: 35 52 112
Normal: 0.180945 -0.195696 -0.963827
Tangent: 0.7216 0.692291 -0.00509287
UV1: 0.875 0.125 
UV2: 0.875 0.125 
UV3: 0.875 0.125
MaterialIndex: 3

VertexIndicies: 112 52 114
Normal: 0.0541927 -0.176962 -0.982725
Tangent: 0.314843 0.936996 -0.151366
UV1: 0.875 0.125 
UV2: 0.875 0.125 
UV3: 0.875 0.125
MaterialIndex: 3

VertexIndicies: 52 53 114
Normal: 0.665779 0.693944 -0.27419
Tangent: 0.380805 -1.27636e-007 0.924656
UV1: 0.875 0.125 
UV2: 0.75 0.125 
UV3: 0.875 0.125
MaterialIndex: 3

VertexIndicies: 114 53 115
Normal: 0.736465 0.662086 -0.138785
Tangent: -0.645755 0.749189 0.147366
UV1: 0.875 0.125 
UV2: 0.75 0.125 
UV3: 0.75 0.125
MaterialIndex: 3

VertexIndicies: 49 113 11
Normal: -0.526203 -0.850359 0
Tangent: 0.703934 -0.435595 -0.561011
UV1: 0.75 0.125 
UV2: 0.75 0.125 
UV3: 0.625 0.125
MaterialIndex: 3

VertexIndicies: 11 113 116
Normal: -0.526203 -0.850359 0
Tangent: 0.542942 -0.335973 -0.769633
UV1: 0.625 0.125 
UV2: 0.75 0.125 
UV3: 0.625 0.125
MaterialIndex: 3

VertexIndicies: 56 117 53
Normal: 0.664477 0.692325 0.281348
