NumberOfMeshes: 2 
MeshName: pTankHullShape 
NumberOfVertices: 676 
UV1: 0.520076 0.816187 
UV2: 0.472184 0.816187 
UV3: 0.520076 0.839891
MaterialIndex: -1

VertexIndicies: 236 116 237
Normal: 9.52665e-007 -0.11055 -0.99387
Tangent: 1 3.22044e-008 9.54959e-007
UV1: 0.520076 0.839891 
UV2: 0.472184 0.816187 
UV3: 0.472184 0.839891
MaterialIndex: -1

VertexIndicies: 116 226 237
Normal: -9.18035e-007 -0.110551 -0.99387
Tangent: 1 -2.10937e-006 -6.89066e-007
UV1: 0.472184 0.816187 
UV2: 0.42513 0.816187 
UV3: 0.472184 0.839891
MaterialIndex: -1

VertexIndicies: 237 226 238
Normal: 4.07419e-007 -0.110553 -0.99387
Tangent: 1 -1.73319e-007 4.2921e-007
UV1: 0.472184 0.839891 
UV2: 0.42513 0.816187 
UV3: 0.42513 0.839891
MaterialIndex: -1

VertexIndicies: 115 239 226
Normal: -0.885266 -0.0514182 -0.462235
Tangent: 0.462847 3.11116e-006 -0.886438
UV1: 0.404414 0.818434 
UV2: 0.404414 0.839169 
UV3: 0.42513 0.816187
MaterialIndex: -1

VertexIndicies: 226 239 238
Normal: -0.885266 -0.0514185 -0.462234
Tangent: 0.462846 3.23444e-006 -0.886438
UV1: 0.42513 0.816187 
UV2: 0.404414 0.839169 
UV3: 0.42513 0.839891
MaterialIndex: -1

VertexIndicies: 239 115 150
Normal: -1 -1.3845e-005 -0.000118786
Tangent: 0.000118786 -9.21088e-009 -1
UV1: 0.622445 0.720146 
UV2: 0.61987 0.696995 
UV3: 0.581886 0.715742
MaterialIndex: -1

VertexIndicies: 150 115 93
Normal: -1 -6.75108e-006 -0.000122047
Tangent: 0.000122047 -1.24919e-006 -1
UV1: 0.581886 0.715742 
UV2: 0.61987 0.696995 
UV3: 0.581886 0.691252
MaterialIndex: -1

VertexIndicies: 235 244 136
Normal: 1 0 0
Tangent: 0 0 -1
UV1: 0.622445 0.720146 
UV2: 0.613832 0.750028 
UV3: 0.581886 0.715742
MaterialIndex: -1

VertexIndicies: 136 244 180
Normal: 1 3.37472e-008 0
Tangent: 1.34629e-013 -3.98934e-006 -1
UV1: 0.581886 0.715742 
UV2: 0.613832 0.750028 
UV3: 0.581886 0.731028
MaterialIndex: -1

VertexIndicies: 180 244 178
Normal: 1 1.58824e-007 0
Tangent: 2.26588e-013 -1.42667e-006 -1
UV1: 0.581886 0.731028 
UV2: 0.613832 0.750028 
UV3: 0.581886 0.747525
MaterialIndex: -1

VertexIndicies: 244 235 243
Normal: 0.603132 0.220902 -0.766442
Tangent: 0.785856 9.23013e-007 0.618409
UV1: 0.571228 0.865933 
UV2: 0.571228 0.839169 
UV3: 0.520076 0.871716
MaterialIndex: -1

VertexIndicies: 235 236 243
Normal: 0.601222 0.21485 -0.769656
Tangent: 0.78806 -2.3085e-006 0.615598
UV1: 0.571228 0.839169 
UV2: 0.520076 0.839891 
UV3: 0.520076 0.871716
MaterialIndex: -1

VertexIndicies: 243 236 242
Normal: 0.00932074 0.268845 -0.963138
Tangent: 0.999953 -1.18764e-007 0.00967698
UV1: 0.520076 0.871716 
UV2: 0.520076 0.839891 
UV3: 0.472184 0.871716
MaterialIndex: -1

VertexIndicies: 236 237 242
Normal: 1.30699e-006 0.255773 -0.966737
Tangent: 1 5.62839e-008 1.36685e-006
UV1: 0.520076 0.839891 
UV2: 0.472184 0.839891 
UV3: 0.472184 0.871716
MaterialIndex: -1

VertexIndicies: 238 241 237
Normal: 1.40495e-006 0.255758 -0.966741
Tangent: 1 -9.8004e-008 1.42736e-006
UV1: 0.42513 0.839891 
UV2: 0.425395 0.871717 
UV3: 0.472184 0.839891
MaterialIndex: -1

VertexIndicies: 237 241 242
Normal: 6.72264e-006 0.255765 -0.966739
Tangent: 1 -1.69324e-006 6.50597e-006
UV1: 0.472184 0.839891 
UV2: 0.425395 0.871717 
UV3: 0.472184 0.871716
MaterialIndex: -1

VertexIndicies: 238 239 241
Normal: -0.880467 0.128107 -0.456473
Tangent: 0.460265 3.27704e-006 -0.887781
UV1: 0.42513 0.839891 
UV2: 0.404414 0.839169 
UV3: 0.425395 0.871717
MaterialIndex: -1

VertexIndicies: 239 240 241
Normal: -0.885894 0.147718 -0.439739
Tangent: 0.444616 -7.51195e-007 -0.895721
UV1: 0.404414 0.839169 
UV2: 0.404411 0.85849 
UV3: 0.425395 0.871717
MaterialIndex: -1

VertexIndicies: 150 181 239
Normal: -1 0 -0.000117351
Tangent: 0.000117351 -1.98321e-007 -1
UV1: 0.581886 0.715742 
UV2: 0.581886 0.731144 
UV3: 0.622445 0.720146
MaterialIndex: -1

VertexIndicies: 181 240 239
Normal: -1 -9.36808e-005 -9.18475e-005
Tangent: 9.18477e-005 -1.49364e-006 -1
UV1: 0.581886 0.731144 
UV2: 0.615193 0.741717 
UV3: 0.622445 0.720146
MaterialIndex: -1

VertexIndicies: 241 240 25
Normal: -0.795223 0.553471 -0.247567
Tangent: 0.571254 0.820773 1.84829e-006
UV1: 0.421177 0.63199 
UV2: 0.400337 0.594419 
UV3: 0.421378 0.600644
MaterialIndex: -1

VertexIndicies: 240 137 25
Normal: -0.777309 0.513424 -0.363575
Tangent: 0.551141 0.834412 8.96575e-007
UV1: 0.400337 0.594419 
UV2: 0.400335 0.56479 
UV3: 0.421378 0.600644
MaterialIndex: -1

VertexIndicies: 241 25 242
Normal: 3.79334e-005 0.9097 -0.415265
Tangent: 1 -4.11068e-005 1.29669e-006
UV1: 0.421177 0.63199 
UV2: 0.421378 0.600644 
UV3: 0.467646 0.63199
MaterialIndex: -1

VertexIndicies: 242 25 23
Normal: 1.89667e-005 0.90969 -0.415288
Tangent: 1 -1.72538e-005 7.87664e-006
UV1: 0.467646 0.63199 
UV2: 0.421378 0.600644 
UV3: 0.467646 0.600644
MaterialIndex: -1

VertexIndicies: 21 243 23
Normal: 0.0070101 0.911384 -0.411496
Tangent: 0.99997 -0.00769178 -6.59243e-007
UV1: 0.51521 0.599834 
UV2: 0.51521 0.63153 
UV3: 0.467646 0.600644
MaterialIndex: -1

VertexIndicies: 243 242 23
Normal: 0.00401879 0.909672 -0.415308
Tangent: 0.99999 -0.00441774 1.43225e-007
UV1: 0.51521 0.63153 
UV2: 0.467646 0.63199 
UV3: 0.467646 0.600644
MaterialIndex: -1

VertexIndicies: 122 244 21
Normal: 0.381245 0.834079 -0.398704
Tangent: 0.909495 -0.415716 9.89086e-007
UV1: 0.566012 0.56479 
UV2: 0.566012 0.593208 
UV3: 0.51521 0.599834
MaterialIndex: -1

VertexIndicies: 244 243 21
Normal: 0.382072 0.842263 -0.380281
Tangent: 0.910682 -0.413109 5.65074e-007
UV1: 0.566012 0.593208 
UV2: 0.51521 0.63153 
UV3: 0.51521 0.599834
MaterialIndex: -1

VertexIndicies: 122 178 244
Normal: 1 0 0
Tangent: 0 -1.32424e-006 -1
UV1: 0.581886 0.765298 
UV2: 0.581886 0.747525 
UV3: 0.613832 0.750028
MaterialIndex: -1

VertexIndicies: 181 179 240
Normal: -1 -0.000131043 -0.000103604
Tangent: 0.000103604 -2.43294e-007 -1
UV1: 0.581886 0.731144 
UV2: 0.595263 0.741717 
UV3: 0.615193 0.741717
MaterialIndex: -1

VertexIndicies: 179 137 240
Normal: -1 5.87489e-005 -0.000103604
Tangent: 0.000103604 -2.195e-007 -1
UV1: 0.595263 0.741717 
UV2: 0.581886 0.7653 
UV3: 0.615193 0.741717
MaterialIndex: -1

VertexIndicies: 261 262 141
Normal: -0.323822 0.946118 3.73138e-006
Tangent: 0.946118 0.323822 -7.07331e-007
UV1: 0.400335 0.29803 
UV2: 0.421378 0.298028 
UV3: 0.400335 0.331705
MaterialIndex: -1

VertexIndicies: 141 262 259
Normal: -0.323821 0.946118 3.05308e-006
Tangent: 0.946118 0.323821 -1.71926e-006
UV1: 0.400335 0.331705 
UV2: 0.421378 0.298028 
UV3: 0.421378 0.331699
MaterialIndex: -1

VertexIndicies: 258 259 263
Normal: -1.46344e-005 1 0
Tangent: 1 1.46344e-005 0
UV1: 0.467646 0.331699 
UV2: 0.421378 0.331699 
UV3: 0.467646 0.298028
MaterialIndex: -1

VertexIndicies: 263 259 262
Normal: -1.55595e-005 1 1.30463e-006
Tangent: 1 1.55595e-005 -6.15922e-008
UV1: 0.467646 0.298028 
UV2: 0.421378 0.331699 
UV3: 0.421378 0.298028
MaterialIndex: -1

VertexIndicies: 257 258 264
Normal: 2.81444e-005 1 0
Tangent: 1 -2.81444e-005 -5.42026e-007
UV1: 0.51521 0.331699 
UV2: 0.467646 0.331699 
UV3: 0.51521 0.298028
MaterialIndex: -1

VertexIndicies: 264 258 263
Normal: 2.81444e-005 1 0
Tangent: 1 -2.81445e-005 -1.71687e-007
UV1: 0.51521 0.298028 
UV2: 0.467646 0.331699 
UV3: 0.467646 0.298028
MaterialIndex: -1

VertexIndicies: 257 264 126
Normal: 0.388515 0.921443 0
Tangent: 0.921443 -0.388515 3.45338e-006
UV1: 0.51521 0.331699 
UV2: 0.51521 0.298028 
UV3: 0.532292 0.331705
MaterialIndex: -1

VertexIndicies: 126 264 265
Normal: 0.297345 0.953295 -0.0530583
Tangent: 0.954708 -0.297499 0.00516772
UV1: 0.532292 0.331705 
UV2: 0.51521 0.298028 
UV3: 0.549826 0.298031
MaterialIndex: -1

VertexIndicies: 123 247 124
Normal: 0.140372 0.990099 0
Tangent: 0.990099 -0.140372 -4.67832e-007
UV1: 0.566012 0.514902 
UV2: 0.51521 0.514897 
UV3: 0.566012 0.496193
MaterialIndex: -1

VertexIndicies: 124 247 248
Normal: 0.140372 0.990099 0
Tangent: 0.990099 -0.140372 -3.25123e-007
UV1: 0.566012 0.496193 
UV2: 0.51521 0.514897 
UV3: 0.51521 0.496195
MaterialIndex: -1

VertexIndicies: 247 246 248
Normal: 2.81444e-005 1 0
Tangent: 1 -2.81444e-005 0
UV1: 0.51521 0.514897 
UV2: 0.467646 0.514897 
UV3: 0.51521 0.496195
MaterialIndex: -1

VertexIndicies: 248 246 249
Normal: 2.81444e-005 1 0
Tangent: 1 -2.81444e-005 0
UV1: 0.51521 0.496195 
UV2: 0.467646 0.514897 
UV3: 0.467646 0.496195
MaterialIndex: -1

VertexIndicies: 246 245 249
Normal: -2.52317e-006 1 0
Tangent: 1 2.52317e-006 0
UV1: 0.467646 0.514897 
UV2: 0.421378 0.514897 
UV3: 0.467646 0.496195
MaterialIndex: -1

VertexIndicies: 249 245 250
Normal: -3.53244e-006 1 2.64246e-006
Tangent: 1 3.53244e-006 -2.66696e-012
UV1: 0.467646 0.496195 
UV2: 0.421378 0.514897 
UV3: 0.421378 0.496195
MaterialIndex: -1

VertexIndicies: 139 250 138
Normal: -0.323839 0.946112 0
Tangent: 0.946112 0.323839 7.50084e-007
UV1: 0.400335 0.496193 
UV2: 0.421378 0.496195 
UV3: 0.400335 0.514902
MaterialIndex: -1

VertexIndicies: 138 250 245
Normal: -0.323841 0.946112 2.44316e-006
Tangent: 0.946111 0.323841 1.07939e-006
UV1: 0.400335 0.514902 
UV2: 0.421378 0.496195 
UV3: 0.421378 0.514897
MaterialIndex: -1

VertexIndicies: 124 248 164
Normal: 0.140372 0.990099 0
Tangent: 0.990099 -0.140372 -3.25295e-007
UV1: 0.566012 0.496193 
UV2: 0.51521 0.496195 
UV3: 0.566012 0.446016
MaterialIndex: -1

VertexIndicies: 164 248 251
Normal: 0.140372 0.990099 0
Tangent: 0.990099 -0.140372 -2.56349e-006
UV1: 0.566012 0.446016 
UV2: 0.51521 0.496195 
UV3: 0.51521 0.446018
MaterialIndex: -1

VertexIndicies: 248 249 251
Normal: 2.81444e-005 1 0
Tangent: 1 -2.81444e-005 0
UV1: 0.51521 0.496195 
UV2: 0.467646 0.496195 
UV3: 0.51521 0.446018
MaterialIndex: -1

VertexIndicies: 251 249 252
Normal: 2.81444e-005 1 0
Tangent: 1 -2.81444e-005 0
UV1: 0.51521 0.446018 
UV2: 0.467646 0.496195 
UV3: 0.467646 0.446018
MaterialIndex: -1

VertexIndicies: 249 250 252
Normal: -4.5417e-006 1 0
Tangent: 1 4.5417e-006 0
UV1: 0.467646 0.496195 
UV2: 0.421378 0.496195 
UV3: 0.467646 0.446018
MaterialIndex: -1

VertexIndicies: 252 250 253
Normal: -6.39203e-006 1 1.64149e-006
Tangent: 1 6.39203e-006 3.3642e-007
UV1: 0.467646 0.446018 
UV2: 0.421378 0.496195 
UV3: 0.421378 0.446018
MaterialIndex: -1

VertexIndicies: 165 253 139
Normal: -0.323832 0.946115 0
Tangent: 0.946115 0.323832 5.21396e-006
UV1: 0.400335 0.446016 
UV2: 0.421378 0.446018 
UV3: 0.400335 0.496193
MaterialIndex: -1

VertexIndicies: 139 253 250
Normal: -0.323835 0.946113 1.59357e-006
Tangent: 0.946114 0.323835 7.50568e-007
UV1: 0.400335 0.496193 
UV2: 0.421378 0.446018 
UV3: 0.421378 0.496195
MaterialIndex: -1

VertexIndicies: 164 251 125
Normal: 0.140054 0.98787 0.067063
Tangent: 0.990099 -0.14037 -2.56443e-006
UV1: 0.566012 0.446016 
UV2: 0.51521 0.446018 
UV3: 0.532292 0.375595
MaterialIndex: -1

VertexIndicies: 125 251 254
Normal: 0.26665 0.963199 0.0338316
Tangent: 0.963702 -0.266943 0.00438834
UV1: 0.532292 0.375595 
UV2: 0.51521 0.446018 
UV3: 0.51521 0.375595
MaterialIndex: -1

VertexIndicies: 251 252 254
Normal: 2.81444e-005 1 0
Tangent: 1 -2.81444e-005 0
UV1: 0.51521 0.446018 
UV2: 0.467646 0.446018 
UV3: 0.51521 0.375595
MaterialIndex: -1

VertexIndicies: 254 252 255
Normal: 2.81444e-005 1 0
Tangent: 1 -2.81444e-005 0
UV1: 0.51521 0.375595 
UV2: 0.467646 0.446018 
UV3: 0.467646 0.375595
MaterialIndex: -1

VertexIndicies: 252 253 255
Normal: -8.24235e-006 1 0
Tangent: 1 8.24235e-006 3.36423e-007
UV1: 0.467646 0.446018 
UV2: 0.421378 0.446018 
UV3: 0.467646 0.375595
MaterialIndex: -1

VertexIndicies: 255 253 256
Normal: -1.01768e-005 1 1.32553e-006
Tangent: 1 1.01768e-005 -1.20414e-006
UV1: 0.467646 0.375595 
UV2: 0.421378 0.446018 
UV3: 0.421378 0.375595
MaterialIndex: -1

VertexIndicies: 140 256 165
Normal: -0.323824 0.946117 0
Tangent: 0.946117 0.323824 -8.87741e-007
UV1: 0.400335 0.375595 
UV2: 0.421378 0.375595 
UV3: 0.400335 0.446016
MaterialIndex: -1

VertexIndicies: 165 256 253
Normal: -0.323828 0.946116 1.21655e-006
Tangent: 0.946116 0.323828 5.21387e-006
UV1: 0.400335 0.446016 
UV2: 0.421378 0.375595 
UV3: 0.421378 0.446018
MaterialIndex: -1

VertexIndicies: 125 254 126
Normal: 0.388516 0.921442 0
Tangent: 0.921442 -0.388516 4.07028e-006
UV1: 0.532292 0.375595 
UV2: 0.51521 0.375595 
UV3: 0.532292 0.331705
MaterialIndex: -1

VertexIndicies: 126 254 257
Normal: 0.388515 0.921442 0
Tangent: 0.921442 -0.388515 3.45312e-006
UV1: 0.532292 0.331705 
UV2: 0.51521 0.375595 
UV3: 0.51521 0.331699
MaterialIndex: -1

VertexIndicies: 254 255 257
Normal: 2.81444e-005 1 0
Tangent: 1 -2.81444e-005 0
UV1: 0.51521 0.375595 
UV2: 0.467646 0.375595 
UV3: 0.51521 0.331699
MaterialIndex: -1

VertexIndicies: 257 255 258
Normal: 2.81444e-005 1 1.21684e-007
Tangent: 1 -2.81444e-005 -5.42026e-007
UV1: 0.51521 0.331699 
UV2: 0.467646 0.375595 
UV3: 0.467646 0.331699
MaterialIndex: -1

VertexIndicies: 255 256 258
Normal: -1.21112e-005 1 -1.32906e-007
Tangent: 1 1.21112e-005 -1.20413e-006
UV1: 0.467646 0.375595 
UV2: 0.421378 0.375595 
UV3: 0.467646 0.331699
MaterialIndex: -1

VertexIndicies: 258 256 259
Normal: -1.33728e-005 1 1.30955e-006
Tangent: 1 1.33728e-005 -1.65211e-012
UV1: 0.467646 0.331699 
UV2: 0.421378 0.375595 
UV3: 0.421378 0.331699
MaterialIndex: -1

VertexIndicies: 141 259 140
Normal: -0.32382 0.946119 0
Tangent: 0.946119 0.32382 -1.71908e-006
UV1: 0.400335 0.331705 
UV2: 0.421378 0.331699 
UV3: 0.400335 0.375595
MaterialIndex: -1

VertexIndicies: 140 259 256
Normal: -0.323822 0.946118 1.30114e-006
Tangent: 0.946118 0.323822 -8.87767e-007
UV1: 0.400335 0.375595 
UV2: 0.421378 0.331699 
UV3: 0.421378 0.375595
MaterialIndex: -1

VertexIndicies: 322 323 30
Normal: 0.00419291 0.999863 0.0160005
Tangent: 0.999991 -0.00419346 7.72454e-007
UV1: 0.342869 0.192396 
UV2: 0.38317 0.192396 
UV3: 0.344498 0.29803
MaterialIndex: -1

VertexIndicies: 323 260 30
Normal: 0.0108761 0.999849 0.0135536
Tangent: 0.999941 -0.0108771 2.27578e-007
UV1: 0.38317 0.192396 
UV2: 0.384971 0.29803 
UV3: 0.344498 0.29803
MaterialIndex: -1

VertexIndicies: 323 324 260
Normal: -0.535546 0.844503 0.00215894
Tangent: 0.844505 0.535547 -2.27039e-010
UV1: 0.38317 0.192396 
UV2: 0.400335 0.192396 
UV3: 0.384971 0.29803
MaterialIndex: -1

VertexIndicies: 324 261 260
Normal: -0.682588 0.73002 0.0338119
Tangent: 0.730438 0.682979 8.61872e-007
UV1: 0.400335 0.192396 
UV2: 0.400335 0.29803 
UV3: 0.384971 0.29803
MaterialIndex: -1

VertexIndicies: 324 325 261
Normal: -0.294921 0.954498 0.0442089
Tangent: 0.955432 0.29521 -3.19554e-006
UV1: 0.400335 0.192396 
UV2: 0.421378 0.1924 
UV3: 0.400335 0.29803
MaterialIndex: -1

VertexIndicies: 325 262 261
Normal: -0.323421 0.944932 0.0500321
Tangent: 0.946117 0.323826 -4.11162e-007
UV1: 0.421378 0.1924 
UV2: 0.421378 0.298028 
UV3: 0.400335 0.29803
MaterialIndex: -1

VertexIndicies: 263 262 326
Normal: -1.61706e-005 0.998601 0.0528694
Tangent: 1 1.61965e-005 -6.24055e-008
UV1: 0.467646 0.298028 
UV2: 0.421378 0.298028 
UV3: 0.467646 0.1924
MaterialIndex: -1

VertexIndicies: 326 262 325
Normal: -2.11743e-005 0.998601 0.0528716
Tangent: 1 2.11334e-005 1.33093e-006
UV1: 0.467646 0.1924 
UV2: 0.421378 0.298028 
UV3: 0.421378 0.1924
MaterialIndex: -1

VertexIndicies: 264 263 327
Normal: 2.84936e-005 0.998602 0.0528615
Tangent: 1 -2.85244e-005 -1.70738e-007
UV1: 0.51521 0.298028 
UV2: 0.467646 0.298028 
UV3: 0.51521 0.1924
MaterialIndex: -1

VertexIndicies: 327 263 326
Normal: 1.96295e-005 0.998601 0.0528654
Tangent: 1 -1.955e-005 -2.02098e-006
UV1: 0.51521 0.1924 
UV2: 0.467646 0.298028 
UV3: 0.467646 0.1924
MaterialIndex: -1

VertexIndicies: 328 265 327
Normal: 0.184435 0.981793 0.0454661
Tangent: 0.982809 -0.184626 2.00067e-006
UV1: 0.549826 0.192396 
UV2: 0.549826 0.298031 
UV3: 0.51521 0.1924
MaterialIndex: -1

VertexIndicies: 265 264 327
Normal: 0.203439 0.977719 0.0517561
Tangent: 0.979031 -0.203712 9.1374e-007
UV1: 0.549826 0.298031 
UV2: 0.51521 0.298028 
UV3: 0.51521 0.1924
MaterialIndex: -1

VertexIndicies: 329 266 328
Normal: 1 0 0
Tangent: 0 -1.40671e-007 -1
UV1: 0.163251 0.749197 
UV2: 0.282003 0.752298 
UV3: 0.163251 0.765564
MaterialIndex: -1

VertexIndicies: 328 266 265
Normal: 1 1.15265e-006 0
Tangent: -1.10488e-013 9.5856e-008 -1
UV1: 0.163251 0.765564 
UV2: 0.282003 0.752298 
UV3: 0.282002 0.771063
MaterialIndex: -1

VertexIndicies: 343 345 342
Normal: 1 1.33292e-006 1.47354e-007
Tangent: 1.47354e-007 2.913e-007 -1
UV1: 0.282003 0.746359 
UV2: 0.163251 0.74462 
UV3: 0.282003 0.734503
MaterialIndex: -1

VertexIndicies: 342 345 344
Normal: 1 6.66461e-007 1.47354e-007
Tangent: 1.47354e-007 -7.79476e-008 -1
UV1: 0.282003 0.734503 
UV2: 0.163251 0.74462 
UV3: 0.163251 0.73451
MaterialIndex: -1

VertexIndicies: 268 267 303
Normal: 1 0 0
Tangent: 0 4.15225e-007 -1
UV1: 0.282002 0.715941 
UV2: 0.282003 0.731147 
UV3: 0.163251 0.716354
MaterialIndex: -1

VertexIndicies: 267 302 303
Normal: 1 0 0
Tangent: 0 1.71386e-007 -1
UV1: 0.282003 0.731147 
UV2: 0.163251 0.731159 
UV3: 0.163251 0.716354
MaterialIndex: -1

VertexIndicies: 269 268 304
Normal: 0.835566 -0.549389 1.72231e-005
Tangent: 2.04613e-005 -2.29928e-007 -1
UV1: 0.282002 0.702882 
UV2: 0.282002 0.715941 
UV3: 0.163251 0.702885
MaterialIndex: -1

VertexIndicies: 268 303 304
Normal: 0.843216 -0.537571 0.00186966
Tangent: 0.00221754 3.94635e-007 -0.999997
UV1: 0.282002 0.715941 
UV2: 0.163251 0.716354 
UV3: 0.163251 0.702885
MaterialIndex: -1

VertexIndicies: 305 270 304
Normal: 0.608448 -0.79359 0.00215353
Tangent: 0.00353906 -2.30268e-007 -0.999994
UV1: 0.163251 0.688121 
UV2: 0.282002 0.687799 
UV3: 0.163251 0.702885
MaterialIndex: -1

VertexIndicies: 270 269 304
Normal: 0.616618 -0.787262 2.46765e-005
Tangent: 3.97221e-005 -2.32557e-007 -1
UV1: 0.282002 0.687799 
UV2: 0.282002 0.702882 
UV3: 0.163251 0.702885
MaterialIndex: -1

VertexIndicies: 271 270 306
Normal: 1 0 0
Tangent: 0 -7.36776e-008 -1
UV1: 0.282002 0.675743 
UV2: 0.282002 0.687799 
UV3: 0.163251 0.675743
MaterialIndex: -1

VertexIndicies: 306 270 305
Normal: 1 0 0
Tangent: 0 -2.3252e-007 -1
UV1: 0.163251 0.675743 
UV2: 0.282002 0.687799 
UV3: 0.163251 0.688121
MaterialIndex: -1

VertexIndicies: 272 271 307
Normal: -1.83983e-007 1 0
Tangent: 1 1.83983e-007 -4.59957e-008
UV1: 0.549826 0.29803 
UV2: 0.507524 0.29803 
UV3: 0.549826 0.192396
MaterialIndex: -1

VertexIndicies: 307 271 306
Normal: -9.19914e-008 1 -5.68556e-008
Tangent: 1 9.19914e-008 -5.23023e-015
UV1: 0.549826 0.192396 
UV2: 0.507524 0.29803 
UV3: 0.507524 0.192396
MaterialIndex: -1

VertexIndicies: 272 307 273
Normal: 1 5.78603e-007 0
Tangent: 0 0 -1
UV1: 0.282002 0.675743 
UV2: 0.163251 0.675743 
UV3: 0.282002 0.65815
MaterialIndex: -1

VertexIndicies: 273 307 308
Normal: 1 2.89302e-007 0
Tangent: 1.55514e-014 -5.3755e-008 -1
UV1: 0.282002 0.65815 
UV2: 0.163251 0.675743 
UV3: 0.0970963 0.658042
MaterialIndex: -1

VertexIndicies: 309 274 308
Normal: 0.204175 -0.978934 -0.000279935
Tangent: 0.978934 0.204175 -2.3655e-006
UV1: 0.515211 0.106118 
UV2: 0.515211 0.298027 
UV3: 0.549826 0.133548
MaterialIndex: -1

VertexIndicies: 274 273 308
Normal: 0.205504 -0.978656 -0.000571906
Tangent: 0.978656 0.205504 1.97969e-006
UV1: 0.515211 0.298027 
UV2: 0.549826 0.29803 
UV3: 0.549826 0.133548
MaterialIndex: -1

VertexIndicies: 310 275 309
Normal: 0.000719142 -1 -1.11331e-007
Tangent: 1 0.000719142 6.76933e-018
UV1: 0.467646 0.106118 
UV2: 0.467646 0.298027 
UV3: 0.515211 0.106118
MaterialIndex: -1

VertexIndicies: 275 274 309
Normal: 0.00187255 -0.999998 -0.000285954
Tangent: 0.999998 0.00187255 -1.39096e-013
UV1: 0.467646 0.298027 
UV2: 0.515211 0.298027 
UV3: 0.515211 0.106118
MaterialIndex: -1

VertexIndicies: 311 276 310
Normal: -0.000739422 -1 -0.000285706
Tangent: 1 -0.000739422 -5.21157e-014
UV1: 0.421523 0.106118 
UV2: 0.421623 0.298027 
UV3: 0.467646 0.106118
MaterialIndex: -1

VertexIndicies: 276 275 310
Normal: -0.00193051 -0.999998 -5.75295e-008
Tangent: 0.999998 -0.00193051 2.79839e-017
UV1: 0.421623 0.298027 
UV2: 0.467646 0.298027 
UV3: 0.467646 0.106118
MaterialIndex: -1

VertexIndicies: 311 312 276
Normal: -0.322313 -0.946633 -0.000437639
Tangent: 0.946633 -0.322313 5.99755e-006
UV1: 0.421523 0.106118 
UV2: 0.400334 0.133548 
UV3: 0.421623 0.298027
MaterialIndex: -1

VertexIndicies: 312 277 276
Normal: -0.323085 -0.94637 -0.000548944
Tangent: 0.94637 -0.323085 -3.15488e-006
UV1: 0.400334 0.133548 
UV2: 0.400333 0.29803 
UV3: 0.421623 0.298027
MaterialIndex: -1

VertexIndicies: 278 277 313
Normal: -1 -8.72884e-005 1.98929e-006
Tangent: -1.98925e-006 -4.28252e-007 -1
UV1: 0.282002 0.675743 
UV2: 0.282002 0.658149 
UV3: 0.163251 0.675743
MaterialIndex: -1

VertexIndicies: 313 277 312
Normal: -1 -9.90904e-005 3.70685e-006
Tangent: -3.70683e-006 -2.09121e-007 -1
UV1: 0.163251 0.675743 
UV2: 0.282002 0.658149 
UV3: 0.0970965 0.658042
MaterialIndex: -1

VertexIndicies: 314 171 313
Normal: -0.0147323 0.999876 0.0056212
Tangent: -0.356457 5.46317e-007 -0.934312
UV1: 0.163251 0.676159 
UV2: 0.282002 0.676827 
UV3: 0.163251 0.675743
MaterialIndex: -1

VertexIndicies: 171 278 313
Normal: -0.0383531 0.999264 1.43552e-007
Tangent: -1.50574e-005 -4.34265e-007 -1
UV1: 0.282002 0.676827 
UV2: 0.282002 0.675743 
UV3: 0.163251 0.675743
MaterialIndex: -1

VertexIndicies: 121 280 217
Normal: 0.730281 -0.266556 0.628997
Tangent: 0.652609 1.15416e-007 -0.757695
UV1: 0.554929 0.797395 
UV2: 0.554929 0.81925 
UV3: 0.520076 0.792135
MaterialIndex: -1

VertexIndicies: 217 280 279
Normal: 0.730281 -0.266556 0.628998
Tangent: 0.65261 1.09665e-006 -0.757694
UV1: 0.520076 0.792135 
UV2: 0.554929 0.81925 
UV3: 0.520076 0.81712
MaterialIndex: -1

VertexIndicies: 121 97 280
Normal: 1 6.62486e-007 0
Tangent: -1.63511e-013 2.46815e-007 -1
UV1: 0.0143159 0.673506 
UV2: 0.0477605 0.688322 
UV3: 0.00397521 0.697907
MaterialIndex: -1

VertexIndicies: 280 97 129
Normal: 1 3.31243e-007 0
Tangent: -3.56433e-013 1.07605e-006 -1
UV1: 0.00397521 0.697907 
UV2: 0.0477605 0.688322 
UV3: 0.0477611 0.716612
MaterialIndex: -1

VertexIndicies: 96 120 281
Normal: -1 -8.25961e-005 0.000198792
Tangent: -0.000198791 -5.99873e-006 -1
UV1: 0.0288275 0.675743 
UV2: 0.0143159 0.673506 
UV3: 0.0212435 0.693861
MaterialIndex: -1

VertexIndicies: 281 120 282
Normal: -1 -8.27513e-005 0.000198119
Tangent: -0.000198119 2.88158e-006 -1
UV1: 0.0212435 0.693861 
UV2: 0.0143159 0.673506 
UV3: 0.00397521 0.697907
MaterialIndex: -1

VertexIndicies: 120 234 282
Normal: -0.871508 -0.191341 0.451512
